"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency","State"
"1490",23,"FL","PRICEWATERHOUSECOOPERS LLP",3,"Florida"
"1491",23,"GA","EVERSHEDS SUTHERLAND (US) LLP",4,"Georgia"
"1492",23,"GA","ACHIEVA IT, INC",3,"Georgia"
"1493",23,"GA","TROUTMAN SANDERS LLP",3,"Georgia"
"1494",23,"GA","BAKER, DONELSON, BEARMAN, CALDWELL BERKOWITZ, P.C",2,"Georgia"
"1495",23,"GA","HUANG LAW OFFICES LLC",2,"Georgia"
"1496",23,"IA","GREFE SIDNEY, P.L.C",1,"Iowa"
"1497",23,"IA","STATE OF IOWA DEPARTMENT OF JUSTICE",1,"Iowa"
"1498",23,"IL","SIDLEY AUSTIN (US) LLP",29,"Illinois"
"1499",23,"IL","BAKER MCKENZIE LLP",15,"Illinois"
"1500",23,"IL","BRINKS, GILSON LIONE",6,"Illinois"
"1501",23,"IL","KATTEN MUCHIN ROSENMAN LLP",6,"Illinois"
"1502",23,"IL","ARCH LAKE LLP",3,"Illinois"
"1503",23,"IN","CMG WORLDWIDE, INC",1,"Indiana"
"1504",23,"IN","EARLHAM COLLEGE",1,"Indiana"
"1505",23,"LA","MCGLINCHEY STAFFORD, PROFESSIONAL LIABILITY CO",1,"Louisiana"
"1506",23,"LA","RICHARD L. FEWELL, JR. APLC",1,"Louisiana"
"1507",23,"MA","ROPES GRAY LLP",26,"Massachusetts"
"1508",23,"MA","GOODWIN PROCTER LLP",11,"Massachusetts"
"1509",23,"MA","MINTZ, LEVIN, COHN, FERRIS, GLOVSKY AND POPEO, P.C",10,"Massachusetts"
"1510",23,"MA","WILMER CUTLER PICKERING HALE AND DORR LLP",8,"Massachusetts"
"1511",23,"MA","FOLEY HOAG LLP",5,"Massachusetts"
"1512",23,"MD","DLA PIPER LLP (US)",16,"Maryland"
"1513",23,"MD","RONALD D. RICHEY",4,"Maryland"
"1514",23,"MD","ALEXANDRIA WEST INC",2,"Maryland"
"1515",23,"MD","PUYANG ASSOCIATES, LLC",2,"Maryland"
"1516",23,"MD","AXELSON WILLIAMOWSKY BENDER FISHMAN P.C",1,"Maryland"
"1517",23,"MI","BROOKS KUSHMAN P.C",2,"Michigan"
"1518",23,"MI","DICKINSON WRIGHT, PLLC",2,"Michigan"
"1519",23,"MI","ANTONE, CASAGRANDE ADWERS, P.C",1,"Michigan"
"1520",23,"MI","HUDSON LEGAL GROUP, PC",1,"Michigan"
"1521",23,"MI","KREIS, ENDERLE, HUDGINS BORSOS, P.C",1,"Michigan"
"1522",23,"MN","FISH RICHARDSON P.C",6,"Minnesota"
"1523",23,"MN","FAEGRE DRINKER BIDDLE REATH LLP",3,"Minnesota"
"1524",23,"MN","CARLSON CASPERS VANDENBURGH LINDQUIST, PA",2,"Minnesota"
"1525",23,"MN","HAMRE, SCHUMANN, MUELLER LARSON, P.C",2,"Minnesota"
"1526",23,"MN","DORSEY WHITNEY LLP",1,"Minnesota"
"1527",23,"MO","AMERICAN IMMIGRATION LAW GROUP LLC",6,"Missouri"
"1528",23,"MO","BRYAN CAVE LEIGHTON PAISNER LLP",4,"Missouri"
"1529",23,"MO","POLSINELLI, PC",3,"Missouri"
"1530",23,"MO","BROWN JAMES, P.C",2,"Missouri"
"1531",23,"MO","COFMAN TOWNSLEY",1,"Missouri"
"1532",23,"MS","TELLUS OPERATING GROUP, LLC",1,"Mississippi"
"1533",23,"NC","MOORE VAN ALLEN PLLC",3,"North Carolina"
"1534",23,"NC","BOFA SECURITIES, INC",2,"North Carolina"
"1535",23,"NC","SMITH, ANDERSON, BLOUNT, DORSETT, MITCHELL JERNI",2,"North Carolina"
"1536",23,"NC","BANK OF AMERICA N.A",1,"North Carolina"
"1537",23,"NC","LENOVO (UNITED STATES) INC",1,"North Carolina"
"1538",23,"ND","7CINFO COM INC",1,"North Dakota"
"1539",23,"NE","BROWN IMMIGRATION LAW P.C., L.L.O",1,"Nebraska"
"1540",23,"NH","GROSSMAN, TUCKER, PERREAULT PFLEGER, PLLC",1,"New Hampshire"
"1541",23,"NJ","WU HUNG LAW, LLC",5,"New Jersey"
"1542",23,"NJ","ALUKO AMERICA INC",3,"New Jersey"
"1543",23,"NJ","KENNEDYS CMK LLP",3,"New Jersey"
"1544",23,"NJ","PERGAMENT CEPEDA LLP",3,"New Jersey"
"1545",23,"NJ","CATALENT PHARMA SOLUTIONS",2,"New Jersey"
"1546",23,"NV","ZHENGYI LAW GROUP",3,"Nevada"
"1547",23,"NY","DAVIS POLK WARDWELL LLP",43,"New York"
"1548",23,"NY","WHITE CASE LLP",40,"New York"
"1549",23,"NY","SULLIVAN CROMWELL LLP",37,"New York"
"1550",23,"NY","LATHAM WATKINS LLP",33,"New York"
"1551",23,"NY","KIRKLAND ELLIS LLP",32,"New York"
"1552",23,"OH","SQUIRE PATTON BOGGS (US) LLP",5,"Ohio"
"1553",23,"OH","BENESCH FRIEDLANDER COPLAN AND ARONOFF, LLP",2,"Ohio"
"1554",23,"OH","HARCO MANUFACTURING GROUP, LLC",2,"Ohio"
"1555",23,"OH","TAFT STETTINIUS HOLLISTER LLP",2,"Ohio"
"1556",23,"OH","CALFEE, HALTER GRISWOLD LLP",1,"Ohio"
"1557",23,"OK","SAGENET LLC",1,"Oklahoma"
"1558",23,"OK","STUMP AND ASSOCIATES, PC",1,"Oklahoma"
"1559",23,"PA","K&L GATES LLP",19,"Pennsylvania"
"1560",23,"PA","DECHERT LLP",10,"Pennsylvania"
"1561",23,"PA","REED SMITH LLP",6,"Pennsylvania"
"1562",23,"PA","DUANE MORRIS LLP",5,"Pennsylvania"
"1563",23,"PA","MONTGOMERY, MCCRACKEN, WALKER RHOADS, LLP",3,"Pennsylvania"
"1564",23,"RI","NIXON PEABODY LLP",1,"Rhode Island"
"1565",23,"SC","DORITY MANNING, ATTORNEYS AT LAW, P.A",2,"South Carolina"
"1566",23,"SC","OGLETREE, DEAKINS, NASH, SMOAK STEWART, P.C",1,"South Carolina"
"1567",23,"SC","OGLETREE, DEAKINS, NASH, SMOAK STEWART, PC",1,"South Carolina"
"1568",23,"TN","PILLSBURY WINTHROP SHAW PITTMAN LLP",8,"Tennessee"
"1569",23,"TN","HARRIS LAW FIRM, PLLC",2,"Tennessee"
"1570",23,"TN","ASTEC INDUSTRIES INC",1,"Tennessee"
"1571",23,"TN","UBS BUSINESS SOLUTIONS US LLC",1,"Tennessee"
"1572",23,"TN","WALLER LANSDEN DORTCH DAVIS, LLP",1,"Tennessee"
"1573",23,"TX","BAKER BOTTS L.L.P",6,"Texas"
"1574",23,"TX","AHLUWALIA LAW OFFICES, P.C",3,"Texas"
"1575",23,"TX","GEE ZHANG LLP FKA HARRY GEE ASSOCIATES LLC",3,"Texas"
"1576",23,"TX","HAYNES AND BOONE, LLP",3,"Texas"
"1577",23,"TX","AZARMEHR ASSOCIATES, P.C",2,"Texas"
"1578",23,"UT","ORLANDO LUNA LAW PLLC",2,"Utah"
"1579",23,"UT","ISHOLA LAW GROUP, LLC",1,"Utah"
"1580",23,"UT","THE KITTRELL LAW FIRM PC",1,"Utah"
"1581",23,"VA","MCGUIREWOODS LLP",4,"Virginia"
"1582",23,"VA","ENHESA, INC",3,"Virginia"
"1583",23,"VA","HUNTON ANDREWS KURTH LLP",2,"Virginia"
"1584",23,"VA","KAUFMAN CANOLES, P.C",2,"Virginia"
"1585",23,"VA","KILE PARK REED HOUTTEMAN PLLC",2,"Virginia"
"1586",23,"WA","AMAZON.COM SERVICES LLC",10,"Washington"
"1587",23,"WA","PERKINS COIE LLP",6,"Washington"
"1588",23,"WA","AMAZON.COM SERVICES, INC",5,"Washington"
"1589",23,"WA","BUCKLEY ASSOCIATES, P.S., INC",2,"Washington"
"1590",23,"WA","COLUMBIA INTERNATIONAL FINANCE LLC",2,"Washington"
"1591",23,"WI","ASHLEY FURNITURE INDUSTRIES, INC",1,"Wisconsin"
"1592",23,"WI","FEWI DEVELOPMENT CORPORATION",1,"Wisconsin"
"1593",23,"WI","FOLEY LARDNER LLP",1,"Wisconsin"
"1594",23,"WI","ZETLEY LAW OFFICES, S.C",1,"Wisconsin"
"1595",25,"AK","UNIVERSITY OF ALASKA",6,"Alaska"
"1596",25,"AK","KASHUNAMIUT SCHOOL DISTRICT",5,"Alaska"
"1597",25,"AK","ANCHORAGE SCHOOL DISTRICT",4,"Alaska"
"1598",25,"AK","UNIVERSITY OF ALASKA SOUTHEAST",1,"Alaska"
"1599",25,"AL","THE UNIVERSITY OF ALABAMA AT BIRMINGHAM",74,"Alabama"
"1600",25,"AL","UNIVERSITY OF ALABAMA HEALTH SERVICES FOUNDATION, PC",57,"Alabama"
"1601",25,"AL","THE UNIVERSITY OF ALABAMA",43,"Alabama"
"1602",25,"AL","AUBURN UNIVERSITY",42,"Alabama"
"1603",25,"AL","AUBURN UNIVERSITY AT MONTGOMERY",8,"Alabama"
"1604",25,"AR","UNIVERSITY OF ARKANSAS",36,"Arkansas"
"1605",25,"AR","UNIVERSITY OF CENTRAL ARKANSAS",12,"Arkansas"
"1606",25,"AR","UNIVERSITY OF ARKANSAS AT PINE BLUFF",10,"Arkansas"
"1607",25,"AR","ARKANSAS TECH UNIVERSITY",9,"Arkansas"
"1608",25,"AR","GLOBAL TEACHERS SOLUTIONS LLC",9,"Arkansas"
"1609",25,"AZ","ARIZONA STATE UNIVERSITY",63,"Arizona"
"1610",25,"AZ","THE UNIVERSITY OF ARIZONA",27,"Arizona"
"1611",25,"AZ","ISAAC SCHOOL DISTRICT NO. 5",18,"Arizona"
"1612",25,"AZ","VAIL UNIFIED SCHOOL DISTRICT",11,"Arizona"
"1613",25,"AZ","PHOENIX UNION HIGH SCHOOL DISTRICT 210",7,"Arizona"
"1614",25,"CA","THE UNIVERSITY OF SOUTHERN CALIFORNIA",49,"California"
"1615",25,"CA","UNIVERSITY OF CALIFORNIA, DAVIS",45,"California"
"1616",25,"CA","UNIVERSITY OF CALIFORNIA, BERKELEY",42,"California"
"1617",25,"CA","UNIVERSITY OF CALIFORNIA, SAN DIEGO",39,"California"
"1618",25,"CA","UNIVERSITY OF CALIFORNIA, LOS ANGELES",37,"California"
"1619",25,"CO","UNIVERSITY OF COLORADO",41,"Colorado"
"1620",25,"CO","DENVER PUBLIC SCHOOLS DISTRICT 1",35,"Colorado"
"1621",25,"CO","COLORADO STATE UNIVERSITY",17,"Colorado"
"1622",25,"CO","UNIVERSITY OF COLORADO DENVER",14,"Colorado"
"1623",25,"CO","COLORADO SEMINARY",13,"Colorado"
"1624",25,"CT","YALE UNIVERSITY",65,"Connecticut"
"1625",25,"CT","UNIVERSITY OF CONNECTICUT",55,"Connecticut"
"1626",25,"CT","GAKKYUSHA U.S.A. CO., LTD",10,"Connecticut"
"1627",25,"CT","UNIVERSITY OF HARTFORD",10,"Connecticut"
"1628",25,"CT","FAIRFIELD UNIVERSITY",9,"Connecticut"
"1629",25,"DC","DISTRICT OF COLUMBIA PUBLIC SCHOOLS",28,"District of Columbia"
"1630",25,"DC","GEORGETOWN UNIVERSITY",22,"District of Columbia"
"1631",25,"DC","THE GEORGE WASHINGTON UNIVERSITY",19,"District of Columbia"
"1632",25,"DC","AMERICAN UNIVERSITY",11,"District of Columbia"
"1633",25,"DC","HOWARD UNIVERSITY",8,"District of Columbia"
"1634",25,"DE","UNIVERSITY OF DELAWARE",34,"Delaware"
"1635",25,"DE","APPOQUINIMINK SCHOOL DISTRICT",7,"Delaware"
"1636",25,"DE","CAESAR RODNEY SCHOOL DISTRICT",6,"Delaware"
"1637",25,"DE","DELAWARE STATE UNIVERSITY",2,"Delaware"
"1638",25,"DE","STATE OF DELAWARE",2,"Delaware"
"1639",25,"FL","UNIVERSITY OF FLORIDA",113,"Florida"
"1640",25,"FL","UNIVERSITY OF MIAMI",51,"Florida"
"1641",25,"FL","EMBRY-RIDDLE AERONAUTICAL UNIVERSITY",46,"Florida"
"1642",25,"FL","FLORIDA INTERNATIONAL UNIVERSITY",34,"Florida"
"1643",25,"FL","UNIVERSITY OF CENTRAL FLORIDA",28,"Florida"
"1644",25,"GA","SAVANNAH CHATHAM COUNTY PUBLIC SCHOOL SYSTEM",178,"Georgia"
"1645",25,"GA","EMORY UNIVERSITY",59,"Georgia"
"1646",25,"GA","KENNESAW STATE UNIVERSITY",43,"Georgia"
"1647",25,"GA","THE UNIVERSITY OF GEORGIA",41,"Georgia"
"1648",25,"GA","GEORGIA INSTITUTE OF TECHNOLOGY",34,"Georgia"
"1649",25,"HI","UNIVERSITY OF HAWAII",28,"Hawaii"
"1650",25,"HI","HAWAI'I PACIFIC UNIVERSITY",6,"Hawaii"
"1651",25,"HI","HAWAII CONFERENCE OF SDA",3,"Hawaii"
"1652",25,"HI","BRIGHAM YOUNG UNIVERSITY HAWAII",1,"Hawaii"
"1653",25,"HI","CENTER FOR CULTURAL AND TECHNICAL INTERCHANGE BETWEEN EAST AND WEST, INC",1,"Hawaii"
"1654",25,"IA","THE UNIVERSITY OF IOWA",85,"Iowa"
"1655",25,"IA","IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",48,"Iowa"
"1656",25,"IA","MAHARISHI INTERNATIONAL UNIVERSITY",15,"Iowa"
"1657",25,"IA","UNIVERSITY OF NORTHERN IOWA",10,"Iowa"
"1658",25,"IA","TRUSTEES OF GRINNELL COLLEGE",8,"Iowa"
"1659",25,"ID","BOISE STATE UNIVERSITY",10,"Idaho"
"1660",25,"ID","UNIVERSITY OF IDAHO",7,"Idaho"
"1661",25,"ID","IDAHO STATE UNIVERSITY",4,"Idaho"
"1662",25,"ID","COUNTIES OF JEFFERSON AND MADISON SCHOOL DISTRICT 251",2,"Idaho"
"1663",25,"ID","BRIGHAM YOUNG UNIVERSITY IDAHO",1,"Idaho"
"1664",25,"IL","UNIVERSITY OF ILLINOIS",67,"Illinois"
"1665",25,"IL","THE UNIVERSITY OF CHICAGO",52,"Illinois"
"1666",25,"IL","UNIVERSITY OF ILLINOIS AT CHICAGO",42,"Illinois"
"1667",25,"IL","NORTHWESTERN UNIVERSITY",32,"Illinois"
"1668",25,"IL","ILLINOIS STATE UNIVERSITY",16,"Illinois"
"1669",25,"IN","PURDUE UNIVERSITY",101,"Indiana"
"1670",25,"IN","INDIANA UNIVERSITY",56,"Indiana"
"1671",25,"IN","INDIANA UNIVERSITY PURDUE UNIVERSITY INDIANAPOLIS",50,"Indiana"
"1672",25,"IN","UNIVERSITY OF NOTRE DAME DU LAC",26,"Indiana"
"1673",25,"IN","IU HEALTH CARE ASSOCIATES",16,"Indiana"
"1674",25,"KS","THE UNIVERSITY OF KANSAS",22,"Kansas"
"1675",25,"KS","THE UNIVERSITY OF KANSAS MEDICAL CENTER",16,"Kansas"
"1676",25,"KS","KANSAS STATE UNIVERSITY",15,"Kansas"
"1677",25,"KS","UNIVERSITY OF KANSAS MEDICAL CENTER",15,"Kansas"
"1678",25,"KS","WICHITA STATE UNIVERSITY",14,"Kansas"
"1679",25,"KY","UNIVERSITY OF LOUISVILLE",41,"Kentucky"
"1680",25,"KY","UNIVERSITY OF KENTUCKY",33,"Kentucky"
"1681",25,"KY","MURRAY STATE UNIVERSITY",9,"Kentucky"
"1682",25,"KY","WESTERN KENTUCKY UNIVERSITY",9,"Kentucky"
"1683",25,"KY","NORTHERN KENTUCKY UNIVERSITY",6,"Kentucky"
"1684",25,"LA","LSU HEALTH SCIENCES CENTER",66,"Louisiana"
"1685",25,"LA","ADMINISTRATORS OF THE TULANE EDUCATIONAL FUND",30,"Louisiana"
"1686",25,"LA","LOUISIANA STATE UNIVERSITY AND A&M COLLEGE",24,"Louisiana"
"1687",25,"LA","UNIVERSITY OF LOUISIANA AT LAFAYETTE",13,"Louisiana"
"1688",25,"LA","LFNO, INC",11,"Louisiana"
"1689",25,"MA","HARVARD UNIVERSITY",61,"Massachusetts"
"1690",25,"MA","TRUSTEES OF BOSTON UNIVERSITY",50,"Massachusetts"
"1691",25,"MA","NORTHEASTERN UNIVERSITY",48,"Massachusetts"
"1692",25,"MA","UNIVERSITY OF MASSACHUSETTS, AMHERST",28,"Massachusetts"
"1693",25,"MA","MASSACHUSETTS INSTITUTE OF TECHNOLOGY",23,"Massachusetts"
"1694",25,"MD","JOHNS HOPKINS UNIVERSITY",34,"Maryland"
"1695",25,"MD","UNIVERSITY OF MARYLAND COLLEGE PARK",34,"Maryland"
"1696",25,"MD","UNIVERSITY OF MARYLAND BALTIMORE",19,"Maryland"
"1697",25,"MD","SALISBURY UNIVERSITY",15,"Maryland"
"1698",25,"MD","TOWSON UNIVERSITY",9,"Maryland"
"1699",25,"ME","BOWDOIN COLLEGE",9,"Maine"
"1700",25,"ME","UNIVERSITY OF MAINE",8,"Maine"
"1701",25,"ME","UNIVERSITY OF SOUTHERN MAINE",8,"Maine"
"1702",25,"ME","COLBY COLLEGE",7,"Maine"
"1703",25,"ME","UNIVERSITY OF NEW ENGLAND",5,"Maine"
"1704",25,"MI","UNIVERSITY OF MICHIGAN",112,"Michigan"
"1705",25,"MI","MICHIGAN STATE UNIVERSITY",63,"Michigan"
"1706",25,"MI","WAYNE STATE UNIVERSITY",35,"Michigan"
"1707",25,"MI","OAKLAND UNIVERSITY",21,"Michigan"
"1708",25,"MI","MICHIGAN TECHNOLOGICAL UNIVERSITY",20,"Michigan"
"1709",25,"MN","UNIVERSITY OF MINNESOTA",59,"Minnesota"
"1710",25,"MN","MINNESOTA STATE COLLEGES AND UNIVERSITIES",33,"Minnesota"
"1711",25,"MN","LAKES INTERNATIONAL LANGUAGE ACADEMY",14,"Minnesota"
"1712",25,"MN","ST CLOUD STATE UNIVERSITY",14,"Minnesota"
"1713",25,"MN","YINGHUA ACADEMY",14,"Minnesota"
"1714",25,"MO","THE CURATORS OF THE UNIVERSITY OF MISSOURI",68,"Missouri"
"1715",25,"MO","WASHINGTON UNIVERSITY",45,"Missouri"
"1716",25,"MO","SAINT LOUIS UNIVERSITY",28,"Missouri"
"1717",25,"MO","THE CHILDREN'S MERCY HOSPITAL",14,"Missouri"
"1718",25,"MO","UNIVERSITY OF CENTRAL MISSOURI",11,"Missouri"
"1719",25,"MS","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER",61,"Mississippi"
"1720",25,"MS","MISSISSIPPI STATE UNIVERSITY",34,"Mississippi"
"1721",25,"MS","UNIVERSITY OF MISSISSIPPI",19,"Mississippi"
"1722",25,"MS","ALCORN STATE UNIVERSITY",7,"Mississippi"
"1723",25,"MS","SUNFLOWER COUNTY CONSOLIDATED SCHOOL DISTRICT",6,"Mississippi"
"1724",25,"MT","MONTANA STATE UNIVERSITY",10,"Montana"
"1725",25,"MT","THE UNIVERSITY OF MONTANA",5,"Montana"
"1726",25,"MT","BIG SKY SCHOOL DISTRICT 72",2,"Montana"
"1727",25,"MT","UNIVERSITY OF MONTANA",2,"Montana"
"1728",25,"MT","CARROLL COLLEGE",1,"Montana"
"1729",25,"NC","NORTH CAROLINA STATE UNIVERSITY",42,"North Carolina"
"1730",25,"NC","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL",35,"North Carolina"
"1731",25,"NC","DUKE UNIVERSITY",31,"North Carolina"
"1732",25,"NC","EAST CAROLINA UNIVERSITY",28,"North Carolina"
"1733",25,"NC","APPALACHIAN STATE UNIVERSITY",21,"North Carolina"
"1734",25,"ND","UNIVERSITY OF NORTH DAKOTA",12,"North Dakota"
"1735",25,"ND","NORTH DAKOTA STATE UNIVERSITY",11,"North Dakota"
"1736",25,"ND","MINOT STATE UNIVERSITY",6,"North Dakota"
"1737",25,"ND","WILMAC MULTIDISTRICT SPECIAL EDUCATION UNIT",6,"North Dakota"
"1738",25,"ND","VALLEY CITY STATE UNIVERSITY",5,"North Dakota"
"1739",25,"NE","BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA",60,"Nebraska"
"1740",25,"NE","UNIVERSITY OF NEBRASKA LINCOLN",20,"Nebraska"
"1741",25,"NE","CREIGHTON UNIVERSITY",10,"Nebraska"
"1742",25,"NE","OMAHA PUBLIC SCHOOLS, DISTRICT 0001",9,"Nebraska"
"1743",25,"NE","UNIVERSITY OF NEBRASKA AT OMAHA",6,"Nebraska"
"1744",25,"NH","DARTMOUTH COLLEGE",25,"New Hampshire"
"1745",25,"NH","UNIVERSITY OF NEW HAMPSHIRE",11,"New Hampshire"
"1746",25,"NH","DARTMOUTH-HITCHCOCK CLINIC",9,"New Hampshire"
"1747",25,"NH","FRANKLIN PIERCE UNIVERSITY",3,"New Hampshire"
"1748",25,"NH","PLYMOUTH STATE UNIVERSITY",2,"New Hampshire"
"1749",25,"NJ","RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",62,"New Jersey"
"1750",25,"NJ","THE TRUSTEES OF PRINCETON UNIVERSITY",49,"New Jersey"
"1751",25,"NJ","STEVENS INSTITUTE OF TECHNOLOGY",20,"New Jersey"
"1752",25,"NJ","ROWAN UNIVERSITY",18,"New Jersey"
"1753",25,"NJ","RUTGERS,THE STATE UNIVERSITY OF NEW JERSEY",15,"New Jersey"
"1754",25,"NM","UNIVERSITY OF NEW MEXICO HEALTH SCIENCES CENTER",29,"New Mexico"
"1755",25,"NM","UNIVERSITY OF NEW MEXICO",25,"New Mexico"
"1756",25,"NM","NEW MEXICO STATE UNIVERSITY",18,"New Mexico"
"1757",25,"NM","EASTERN NEW MEXICO UNIVERSITY",8,"New Mexico"
"1758",25,"NM","SANTA FE PUBLIC SCHOOLS",8,"New Mexico"
"1759",25,"NV","UNIVERSITY OF NEVADA RENO",26,"Nevada"
"1760",25,"NV","UNIVERSITY OF NEVADA, LAS VEGAS",11,"Nevada"
"1761",25,"NV","UNIVERSITY OF NEVADA LAS VEGAS",9,"Nevada"
"1762",25,"NV","BOARD OF REGENTS, NEVADA SYS OF HIGHER EDU, GREAT BASIN COLLEGE",2,"Nevada"
"1763",25,"NV","DESERT RESEARCH INSTITUTE",2,"Nevada"
"1764",25,"NY","NEW YORK UNIVERSITY",102,"New York"
"1765",25,"NY","COLUMBIA UNIVERSITY",71,"New York"
"1766",25,"NY","CORNELL UNIVERSITY",68,"New York"
"1767",25,"NY","STATE UNIVERSITY OF NEW YORK AT BUFFALO",61,"New York"
"1768",25,"NY","UNIVERSITY OF ROCHESTER",42,"New York"
"1769",25,"OH","THE OHIO STATE UNIVERSITY",73,"Ohio"
"1770",25,"OH","UNIVERSITY OF CINCINNATI",49,"Ohio"
"1771",25,"OH","CASE WESTERN RESERVE UNIVERSITY",20,"Ohio"
"1772",25,"OH","THE OHIO UNIVERSITY",20,"Ohio"
"1773",25,"OH","KENT STATE UNIVERSITY",19,"Ohio"
"1774",25,"OK","UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER",55,"Oklahoma"
"1775",25,"OK","OKLAHOMA STATE UNIVERSITY",41,"Oklahoma"
"1776",25,"OK","UNIVERSITY OF OKLAHOMA",36,"Oklahoma"
"1777",25,"OK","UNIVERSITY OF CENTRAL OKLAHOMA",10,"Oklahoma"
"1778",25,"OK","TULSA PUBLIC SCHOOLS",4,"Oklahoma"
"1779",25,"OR","OREGON STATE UNIVERSITY",28,"Oregon"
"1780",25,"OR","UNIVERSITY OF OREGON",20,"Oregon"
"1781",25,"OR","PORTLAND STATE UNIVERSITY",10,"Oregon"
"1782",25,"OR","OREGON HEALTH SCIENCE UNIVERSITY",7,"Oregon"
"1783",25,"OR","OREGON INSTITUTE OF TECHNOLOGY",3,"Oregon"
"1784",25,"PA","THE PENNSYLVANIA STATE UNIVERSITY",109,"Pennsylvania"
"1785",25,"PA","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA",73,"Pennsylvania"
"1786",25,"PA","UNIVERSITY OF PITTSBURGH",65,"Pennsylvania"
"1787",25,"PA","CARNEGIE MELLON UNIVERSITY",42,"Pennsylvania"
"1788",25,"PA","TEMPLE UNIVERSITY--A COMMONWEALTH UNIVERSITY",31,"Pennsylvania"
"1789",25,"RI","UNIVERSITY OF RHODE ISLAND",21,"Rhode Island"
"1790",25,"RI","BROWN UNIVERSITY",16,"Rhode Island"
"1791",25,"RI","RHODE ISLAND SCHOOL OF DESIGN",14,"Rhode Island"
"1792",25,"RI","RHODE ISLAND COLLEGE",7,"Rhode Island"
"1793",25,"RI","INTERNATIONAL CHARTER SCHOOL",5,"Rhode Island"
"1794",25,"SC","RICHLAND COUNTY SCHOOL DISTRICT ONE",40,"South Carolina"
"1795",25,"SC","UNIVERSITY OF SOUTH CAROLINA",34,"South Carolina"
"1796",25,"SC","CLEMSON UNIVERSITY",31,"South Carolina"
"1797",25,"SC","LEXINGTON COUNTY SCHOOL DISTRICT ONE",24,"South Carolina"
"1798",25,"SC","FAIRFIELD COUNTY SCHOOL DISTRICT",23,"South Carolina"
"1799",25,"SD","SIOUX FALLS SCHOOL DISTRICT 49-5",11,"South Dakota"
"1800",25,"SD","SOUTH DAKOTA STATE UNIVERSITY",11,"South Dakota"
"1801",25,"SD","SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY",7,"South Dakota"
"1802",25,"SD","UNIVERSITY OF SOUTH DAKOTA",5,"South Dakota"
"1803",25,"SD","DAKOTA STATE UNIVERSITY",4,"South Dakota"
"1804",25,"TN","THE UNIVERSITY OF TENNESSEE",68,"Tennessee"
"1805",25,"TN","THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER",47,"Tennessee"
"1806",25,"TN","VANDERBILT UNIVERSITY",17,"Tennessee"
"1807",25,"TN","THE UNIVERSITY OF MEMPHIS",13,"Tennessee"
"1808",25,"TN","EAST TENNESSEE STATE UNIVERSITY",7,"Tennessee"
"1809",25,"TX","DALLAS INDEPENDENT SCHOOL DISTRICT",233,"Texas"
"1810",25,"TX","THE UNIVERSITY OF TEXAS AT AUSTIN",84,"Texas"
"1811",25,"TX","TEXAS A&M UNIVERSITY",80,"Texas"
"1812",25,"TX","HARMONY PUBLIC SCHOOLS",67,"Texas"
"1813",25,"TX","HOUSTON INDEPENDENT SCHOOL DISTRICT",63,"Texas"
"1814",25,"UT","UNIVERSITY OF UTAH",60,"Utah"
"1815",25,"UT","DAVIS SCHOOL DISTRICT",39,"Utah"
"1816",25,"UT","UTAH STATE UNIVERSITY",28,"Utah"
"1817",25,"UT","BRIGHAM YOUNG UNIVERSITY",17,"Utah"
"1818",25,"UT","CANYONS SCHOOL DISTRICT",13,"Utah"
"1819",25,"VA","VIRGINIA POLYTECHNIC INSTITUTE STATE UNIVERSITY",65,"Virginia"
"1820",25,"VA","UNIVERSITY OF VIRGINIA",39,"Virginia"
"1821",25,"VA","GEORGE MASON UNIVERSITY",37,"Virginia"
"1822",25,"VA","VIRGINIA COMMONWEALTH UNIVERSITY",35,"Virginia"
"1823",25,"VA","THE COLLEGE OF WILLIAM AND MARY",21,"Virginia"
"1824",25,"VT","THE UNIVERSITY OF VERMONT",21,"Vermont"
"1825",25,"VT","THE PRESIDENT FELLOWS OF MIDDLEBURY COLLEGE",14,"Vermont"
"1826",25,"VT","CHAMPLAIN COLLEGE, INC",2,"Vermont"
"1827",25,"VT","BENNINGTON COLLEGE",1,"Vermont"
"1828",25,"VT","ORANGE EAST SUPERVISORY UNION",1,"Vermont"
"1829",25,"WA","UNIVERSITY OF WASHINGTON",69,"Washington"
"1830",25,"WA","WASHINGTON STATE UNIVERSITY",19,"Washington"
"1831",25,"WA","WESTERN WASHINGTON UNIVERSITY",17,"Washington"
"1832",25,"WA","SEATTLE UNIVERSITY",9,"Washington"
"1833",25,"WA","CENTRAL WASHINGTON UNIVERSITY",8,"Washington"
"1834",25,"WI","UNIVERSITY OF WISCONSIN SYSTEM",96,"Wisconsin"
"1835",25,"WI","MEDICAL COLLEGE OF WISCONSIN, INC",34,"Wisconsin"
